Row	Anon Student Id	Problem Hierarchy	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	Step Duration (sec)	Correct Step Duration (sec)	Error Step Duration (sec)	Correct First Attempt	Incorrects	Hints	Corrects	KC(SubSkills)	Opportunity(SubSkills)
3663901	250i54b83	Unit GCF, Section gcf-1	GCF-04-24	1	FactorPairBox:2:4	2006-11-29 12:18:24.0	2006-11-29 12:18:26.0	2006-11-29 12:18:26.0	2006-11-29 12:18:26.0	2	2		1	0	0	1	List factor of large number	18
3664299	250i54b83	Unit REPRESENTING-FRACTIONS, Section REPRESENTING-FRACTIONS-4	POG4W-44-0	1	HowManyPink	2006-12-13 12:20:07.0	2006-12-13 12:20:12.0	2006-12-13 12:20:12.0	2006-12-13 12:20:12.0	5	5		1	0	0	1	Identify number of desired items	21
3666875	250i54b83	Unit DIVIDING-MULTIPLE-WHOLES, Section DIVIDING-MULTIPLE-WHOLES-2	POWS2H03	1	Question7	2007-03-14 12:21:13.0	2007-03-14 12:21:19.0	2007-03-14 12:21:26.0	2007-03-14 12:21:26.0	13		13	0	1	0	1	Compare Options - operation	27
3667079	250i54b83	Unit ONE-STEP-EQUATIONS, Section ONE-STEP-EQUATIONS-4	EG25 x/8 = -8	1	x = -8*8	2007-06-13 12:46:55.0	2007-06-13 12:47:02.0	2007-06-13 12:47:13.0	2007-06-13 12:47:34.0	39		39	0	0	2	2	[SkillRule: Select Multiply; {MT; MT no fraction coeff}]~~[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]]	2~~13
3667245	250imlzmn	Unit PICTURE-ALGEBRA-1, Section PICTURE-ALGEBRA-I-1	PICTALG1AU002	1	SecondAnswer	2006-11-15 12:10:41.0	2006-11-15 12:10:42.0	2006-11-15 12:11:02.0	2006-11-15 12:11:02.0	21		21	0	2	0	1	Enter quantity from diagram by calculating	1
3667595	250imlzmn	Unit LCM, Section lcm-1	LCM-12-16	1	LCMFactor2:5	2006-11-22 12:20:45.0	2006-11-22 12:20:51.0	2006-11-22 12:20:51.0	2006-11-22 12:20:51.0	6	6		1	0	0	1	List consecutive multiples of a number	107
3668047	250imlzmn	Unit GCF, Section gcf-2	GCF-C-10-40	1	Question3	2006-11-29 12:17:01.0	2006-11-29 12:17:06.0	2006-11-29 12:17:40.0	2006-11-29 12:17:40.0	22		22	0	3	1	1	Identify number of items in each group from GCF	6
3668470	250imlzmn	Unit REPRESENTING-FRACTIONS, Section REPRESENTING-FRACTIONS-6	POW6N34	1	HowMany	2006-12-13 12:48:45.0	2006-12-13 12:49:10.0	2006-12-13 12:49:10.0	2006-12-13 12:49:10.0	25	25		1	0	0	1	Identify number of equal divisions (number line)	3
3669932	250imlzmn	Unit DIVIDING-MULTIPLE-WHOLES, Section DIVIDING-MULTIPLE-WHOLES-2	POWS2H02	1	Question7	2007-02-21 12:29:38.0	2007-02-21 12:29:50.0	2007-02-21 12:29:50.0	2007-02-21 12:29:50.0	12	12		1	0	0	1	Compare Options - operation	18
3671160	250imlzmn	Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-3	POG3-01-1-0	1	TotalGroups	2007-03-21 12:26:25.0	2007-03-21 12:26:41.0	2007-03-21 12:26:41.0	2007-03-21 12:26:41.0	8	8		1	0	0	1	Identify number of equal groups from fraction	24
3671417	250imlzmn	Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-5	EQFRAC5ER001-023	1	CompareOriginal	2007-04-11 12:10:30.0	2007-04-11 12:10:36.0	2007-04-11 12:10:40.0	2007-04-11 12:10:40.0	10		10	0	1	0	1	Compare fractions with unlike denominators	3
3671586	250imlzmn	Unit FRACTION-OPERATIONS-1, Section FRACTION-OPERATIONS-I-1	FRACOPS1A14-13	1	Fraction2:1	2007-04-11 12:50:15.0	2007-04-11 12:50:19.0	2007-04-11 12:50:19.0	2007-04-11 12:50:19.0	4	4		1	0	0	1		
3671664	250imlzmn	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-1	RATIO1-062	1	NumeratorLabel1	2007-04-25 12:33:55.0	2007-04-25 12:34:05.0	2007-04-25 12:34:11.0	2007-04-25 12:34:11.0	16		16	0	1	0	1	Enter ratio label in numerator	8
3671823	250imlzmn	Unit ONE-STEP-EQUATIONS, Section ONE-STEP-EQUATIONS-3	EG25 -6 = x/5	1	-30 = x/5*5	2007-06-06 12:46:47.0	2007-06-06 12:46:49.0	2007-06-06 12:46:49.0	2007-06-06 12:46:49.0	2	2		1	0	0	1		
3671981	250kf1asw	Unit PICTURE-ALGEBRA-1, Section PICTURE-ALGEBRA-I-1	PICTALG1AU359	1	SmallerBar	2006-11-15 12:05:27.0	2006-11-15 12:05:34.0	2006-11-15 12:05:34.0	2006-11-15 12:05:34.0	7	7		1	0	0	1	Enter initial in diagram -- given	6
3672285	250kf1asw	Unit LCM, Section lcm-1	LCM-12-18	1	LCMCheckbox1:6	2006-11-22 12:06:21.0	2006-11-22 12:06:24.0	2006-11-22 12:06:24.0	2006-11-22 12:06:24.0	3	3		1	0	0	1	Identify number as common multiple	102
3672745	250kf1asw	Unit GCF, Section gcf-2	GCF-C-04-20	1	Question2	2006-11-29 12:29:31.0	2006-11-29 12:29:44.0	2006-11-29 12:29:44.0	2006-11-29 12:29:44.0	13	13		1	0	0	1	Identify number of items in each group from GCF	15
3673009	250kf1asw	Unit REPRESENTING-FRACTIONS, Section REPRESENTING-FRACTIONS-1	POW1H47	1	EachPart	2007-01-10 12:38:41.0	2007-01-10 12:38:46.0	2007-01-10 12:38:46.0	2007-01-10 12:38:46.0	5	5		1	0	0	1	Identify fraction associated with each piece of a horizontal bar	11
3673661	250kf1asw	Unit DIVIDING-MULTIPLE-WHOLES, Section DIVIDING-MULTIPLE-WHOLES-1	POWS1S24	1	Exercise1:Item2:10	2007-02-07 12:28:51.0	2007-02-07 12:28:56.0	2007-02-07 12:28:56.0	2007-02-07 12:28:56.0	5	5		1	0	0	1		
3673988	250kf1asw	Unit FRACTION-OPERATIONS-1, Section FRACTION-OPERATIONS-I-5	FRAC-OP0-375	1	1/8+1/8	2007-02-21 12:43:40.0	2007-02-21 12:43:51.0	2007-02-21 12:43:51.0	2007-02-21 12:43:51.0	11	11		1	0	0	1	[SkillRule: Select add/subtract terms; Combine like terms with same denom]	6
3674318	250kf1asw	Unit MIXED-IMPROPER-FRACTIONS, Section MIXED-IMPROPER-FACTIONS-2	EQFRAC-I-109	1	Shape1:1	2007-03-21 12:13:36.0	2007-03-21 12:13:41.0	2007-03-21 12:13:41.0	2007-03-21 12:13:41.0	5	5		1	0	0	1		
3674441	250kf1asw	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-1	RATIO1-090	1	DenominatorQuantity1	2007-04-25 12:36:37.0	2007-04-25 12:36:40.0	2007-04-25 12:36:51.0	2007-04-25 12:36:51.0	14		14	0	1	0	1	Enter given ratio denominator	3
3674517	250kf1asw	Unit ONE-STEP-EQUATIONS, Section ONE-STEP-EQUATIONS-3	EG26 y/-5 = 2	1	y = 2*(-5)	2007-05-16 12:19:29.0	2007-05-16 12:19:30.0	2007-05-16 12:19:30.0	2007-05-16 12:19:30.0	1	1		1	0	0	1	[SkillRule: Select Multiply; {MT; MT no fraction coeff}]	1
3674838	250kln3fm	Unit PICTURE-ALGEBRA-1, Section PICTURE-ALGEBRA-I-1	PICTALG1AU253	1	InitialQuestion	2006-12-06 12:29:55.0	2006-12-06 12:30:10.0	2006-12-06 12:30:10.0	2006-12-06 12:30:10.0	5	5		1	0	0	1	Identify larger quantity -- addition	19
3675759	250kln3fm	Unit LCM, Section lcm-2	LCM-C-10-18	1	LCMFactor2:2	2007-01-17 12:39:19.0	2007-01-17 12:40:15.0	2007-01-17 12:40:15.0	2007-01-17 12:40:15.0	56	56		1	0	0	1	List consecutive multiples of a number	335
3676490	250kln3fm	Unit GCF, Section gcf-2	GCF-C-06-12	1	Question2	2007-02-14 12:49:51.0	2007-02-14 12:49:59.0		2007-02-14 12:49:59.0	8		8	0	1	0	0	Identify number of items in each group from GCF	19
3677036	250kln3fm	Unit REPRESENTING-FRACTIONS, Section REPRESENTING-FRACTIONS-3	POG3W-07-0	1	FractionFirst	2007-02-28 12:22:04.0	2007-02-28 12:22:15.0	2007-02-28 12:22:37.0	2007-02-28 12:22:37.0	25		25	0	1	1	1	Identify fraction of desired items	3
3678010	250kln3fm	Unit DIVIDING-MULTIPLE-WHOLES, Section DIVIDING-MULTIPLE-WHOLES-1	POWS1S05	1	Question7	2007-04-11 12:20:44.0	2007-04-11 12:20:55.0	2007-04-11 12:20:55.0	2007-04-11 12:20:55.0	11	11		1	0	0	1	Compare Options - operation	8
3678152	250kln3fm	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-1	RATIO1-007	1	SimplifiedDenominatorQuantity1	2007-04-25 12:35:26.0	2007-04-25 12:35:30.0	2007-04-25 12:35:30.0	2007-04-25 12:35:30.0	4	4		1	0	0	1	Enter ratio quantity to right of colon	2
3678247	250kln3fm	Unit ONE-STEP-EQUATIONS, Section ONE-STEP-EQUATIONS-2	Eg22 x+(-10) = 2	1	x-10-(-10) = 2-(-10)	2007-05-30 12:37:33.0	2007-05-30 12:37:52.0	2007-05-30 12:37:52.0	2007-05-30 12:37:52.0	19	19		1	0	0	1	[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]	9
3678478	250pf4lrd	Unit PICTURE-ALGEBRA-1, Section PICTURE-ALGEBRA-I-2	PICTALG2SU228	1	Label:1	2006-10-27 21:01:48.0	2006-10-27 21:02:01.0	2006-10-27 21:02:01.0	2006-10-27 21:02:01.0	4.333	4.333		1	0	0	1		
3678724	250pf4lrd	Unit LCM, Section lcm-1	LCM-07-08	1	Product	2006-10-27 21:35:48.0	2006-10-27 21:35:58.0	2006-10-27 21:35:58.0	2006-10-27 21:35:58.0	10	10		1	0	0	1	Calculate product of two numbers	9
3679223	250pf4lrd	Unit GCF, Section gcf-1	GCF-04-16	1	FactorPairBox:2:3	2006-10-29 22:45:47.0	2006-10-29 22:45:52.0	2006-10-29 22:45:52.0	2006-10-29 22:45:52.0	5	5		1	0	0	1		
3679643	250pf4lrd	Unit REPRESENTING-FRACTIONS, Section REPRESENTING-FRACTIONS-4	POG4W-50-0	1	DragMarble:2	2006-11-12 21:18:39.0	2006-11-12 21:18:42.0	2006-11-12 21:18:42.0	2006-11-12 21:18:42.0	3	3		1	0	0	1		
3682691	250pf4lrd	Unit DIVIDING-MULTIPLE-WHOLES, Section DIVIDING-MULTIPLE-WHOLES-3	POWS3S21	2	Exercise2:Item2:5	2006-12-03 23:18:41.0	2006-12-03 23:18:42.0	2006-12-03 23:18:42.0	2006-12-03 23:18:42.0	1	1		1	0	0	1		
3684211	250pf4lrd	Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-3	POG3-09-20-1	1	HowManyTotal2	2007-01-25 00:48:53.0	2007-01-25 00:48:58.0	2007-01-25 00:48:58.0	2007-01-25 00:48:58.0	5	5		1	0	0	1	Enter items denominator	23
3684424	250pf4lrd	Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-3	EQFRAC3-045	1	Fraction:EquationAnswer	2007-01-31 12:39:42.0	2007-01-31 12:39:47.0	2007-01-31 12:39:47.0	2007-01-31 12:39:47.0	5	5		1	0	0	1	Label equivalent fraction in equivalence statement	31
3684821	250pf4lrd	Unit FRACTION-OPERATIONS-1, Section FRACTION-OPERATIONS-I-5	FRAC-OP0-349	1	9/18-8/18	2007-02-14 12:47:11.0	2007-02-14 12:47:22.0		2007-02-14 12:47:32.0	21		21	0	2	0	0	[SkillRule: Perform rewrite fraction with common denominator; [Typein Skill: Rewrite fraction with common denominator]]~~[SkillRule: Select add/subtract terms; Combine like terms with same denom]	2~~4
3685200	250pf4lrd	Unit MIXED-IMPROPER-FRACTIONS, Section MIXED-IMPROPER-FACTIONS-2	EQFRAC-I-123	1	Shape1:3	2007-02-21 12:37:18.0	2007-02-21 12:37:20.0	2007-02-21 12:37:20.0	2007-02-21 12:37:20.0	2	2		1	0	0	1		
3685734	250pf4lrd	Unit FRACTION-OPERATIONS-2, Section FRACTION-OPERATIONS-II-3	FRAC-OP2-315	2	6 15/35	2007-04-11 12:01:12.0	2007-04-11 12:02:03.0	2007-04-11 12:02:03.0	2007-04-11 12:02:10.0	58	58		1	0	0	2	[SkillRule: Simplify fraction; Reduce fraction]	36
3686005	250pf4lrd	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2	RATIO2-183	1	NumeratorLabel2	2007-04-25 12:41:38.0	2007-04-25 12:41:40.0	2007-04-25 12:41:40.0	2007-04-25 12:41:40.0	2	2		1	0	0	1	Enter rate label in numerator	4
3686186	250pf4lrd	Unit ONE-STEP-EQUATIONS, Section ONE-STEP-EQUATIONS-7	EG22 -3 = x+(-1)	1	-3+1 = x+(-1)+1	2007-05-16 12:51:54.0	2007-05-16 12:52:04.0	2007-05-16 12:52:04.0	2007-05-16 12:52:04.0	10	10		1	0	0	1	[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]	21
3686387	250pf4lrd	Unit PATTERNS-TWO-STEP, Section PATTERNS-TWO-STEP-1	DD198	1	R2C2	2007-06-13 12:15:54.0	2007-06-13 12:16:02.0	2007-06-13 12:16:02.0	2007-06-13 12:16:02.0	8	8		1	0	0	1	Identifying units	19
3686778	250qu4r6f	Unit PICTURE-ALGEBRA-1, Section PICTURE-ALGEBRA-I-2	PICTALG2SU143	1	Total	2006-11-22 12:23:56.0	2006-11-22 12:24:10.0	2006-11-22 12:24:10.0	2006-11-22 12:24:10.0	14	14		1	0	0	1	Enter total in diagram - calculated - subtraction	6
3687346	250qu4r6f	Unit LCM, Section lcm-2	LCM-C-03-06	1	LCMCheckbox1:3	2006-12-06 12:19:03.0	2006-12-06 12:19:04.0	2006-12-06 12:19:04.0	2006-12-06 12:19:04.0	1	1		1	0	0	1	Identify number as common multiple	233
3688135	250qu4r6f	Unit GCF, Section gcf-2	GCF-C-09-18	1	GCFCheckbox1:3	2006-12-15 11:57:45.0	2006-12-15 11:58:04.0	2006-12-15 11:58:04.0	2006-12-15 11:58:04.0	19	19		1	0	0	1	Identify number as common factor	230
3689010	250qu4r6f	Unit REPRESENTING-FRACTIONS, Section REPRESENTING-FRACTIONS-6	POW6N04	1	EachPart	2007-01-31 12:26:39.0	2007-01-31 12:26:43.0	2007-01-31 12:27:32.0	2007-01-31 12:27:32.0	50		50	0	2	1	1	Identify fraction associated with each segment of a number line	1
3691667	250qu4r6f	Unit DIVIDING-MULTIPLE-WHOLES, Section DIVIDING-MULTIPLE-WHOLES-3	POWS3V19	1	Exercise1:Item1:9	2007-03-14 12:09:55.0	2007-03-14 12:10:01.0	2007-03-14 12:10:01.0	2007-03-14 12:10:01.0	6	6		1	0	0	1		
3692824	250qu4r6f	Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-2	POG2-01-1	1	TotalGroups2	2007-04-11 12:17:21.0	2007-04-11 12:17:23.0	2007-04-11 12:17:23.0	2007-04-11 12:17:23.0	2	2		1	0	0	1	Enter group denominator	12
3693105	250qu4r6f	Unit ONE-STEP-EQUATIONS, Section ONE-STEP-EQUATIONS-1	Eg21 y+3 = 6	1	y = 6-3	2007-06-06 12:23:02.0	2007-06-06 12:23:04.0	2007-06-06 12:23:04.0	2007-06-06 12:23:04.0	2	2		1	0	0	1	[SkillRule: Consolidate vars, no coeff; CLT]	25
3693312	250sbxec3	Unit PICTURE-ALGEBRA-1, Section PICTURE-ALGEBRA-I-2	PICTALG2SU211	1	Total	2007-05-30 12:19:58.0	2007-05-30 12:20:05.0	2007-05-30 12:20:05.0	2007-05-30 12:20:05.0	7	7		1	0	0	1	Enter total in diagram - calculated - subtraction	4
3693371	250sbxec3	Unit LCM, Section lcm-1	LCM-02-03	1	CommonMultiple1	2007-05-30 12:47:23.0	2007-05-30 12:47:35.0	2007-05-30 12:47:35.0	2007-05-30 12:47:35.0	12	12		1	0	0	1	Identify LCM - is product	1
3693402	250sbxec3	Unit ORDER-OF-OPERATIONS, Section ORDER-OF-OPERATIONS-2	EG1 3+5*0	1	FinalAnswer	2007-06-06 12:21:39.0	2007-06-06 12:21:48.0	2007-06-06 12:22:13.0	2007-06-06 12:22:13.0	34		34	0	1	0	1	perform-mult-whole-sp	4
3693532	250sbxec3	Unit PATTERNS-ONE-STEP, Section PATTERNS-ONE-STEP-1	DD085	1	R2C1	2007-06-13 12:50:39.0	2007-06-13 12:50:40.0	2007-06-13 12:50:40.0	2007-06-13 12:50:40.0	0.333	0.333		1	0	0	1		
3693728	2500dug0v	Unit PICTURE-ALGEBRA-1, Section PICTURE-ALGEBRA-I-2	PICTALG2SU037	1	LargerBar	2006-11-22 13:18:47.0	2006-11-22 13:18:56.0	2006-11-22 13:18:56.0	2006-11-22 13:18:56.0	9	9		1	0	0	1	Enter larger initial in diagram -- given	1
3694377	2500dug0v	Unit LCM, Section lcm-2	LCM-C-14-16	1	LCMFactor2:8	2007-01-10 13:20:15.0	2007-01-10 13:20:28.0	2007-01-10 13:20:28.0	2007-01-10 13:20:28.0	13	13		1	0	0	1	List consecutive multiples of a number	348
3694721	2500dug0v	Unit GCF, Section gcf-2	GCF-C-10-12	1	GCFCheckbox1:2	2007-01-31 13:31:32.0	2007-01-31 13:31:33.0	2007-01-31 13:31:33.0	2007-01-31 13:31:33.0	1	1		1	0	0	1	Identify number as common factor	111
3695018	2500dug0v	Unit FRACTION-OPERATIONS-1, Section FRACTION-OPERATIONS-I-3	FRACOPS3A01-02	1	CommonDenominator	2007-04-11 13:37:30.0	2007-04-11 13:37:52.0	2007-04-11 13:37:58.0	2007-04-11 13:37:58.0	28		28	0	2	0	1	Identify common denominator	1
3695100	2500dug0v	Unit ONE-STEP-EQUATIONS, Section ONE-STEP-EQUATIONS-3	EG24 2 = -4y	1	-1/2 = -4y/-4	2007-05-23 13:28:09.0	2007-05-23 13:28:10.0	2007-05-23 13:28:10.0	2007-05-23 13:28:10.0	1	1		1	0	0	1		
3695348	2500lcumi	Unit PICTURE-ALGEBRA-1, Section PICTURE-ALGEBRA-I-2	PICTALG2SU037	1	Bar2	2006-11-15 13:33:44.0	2006-11-15 13:33:47.0	2006-11-15 13:33:47.0	2006-11-15 13:33:47.0	3	3		1	0	0	1	Draw larger bar -- addition/subtraction	10
3695894	2500lcumi	Unit LCM, Section lcm-2	LCM-C-04-14	1	LCMFactor2:4	2006-11-29 13:10:17.0	2006-11-29 13:10:20.0	2006-11-29 13:10:20.0	2006-11-29 13:10:20.0	3	3		1	0	0	1	List consecutive multiples of a number	249
3696329	2500lcumi	Unit GCF, Section gcf-2	GCF-C-10-14	1	Question1	2006-12-06 13:02:09.0	2006-12-06 13:02:13.0	2006-12-06 13:02:13.0	2006-12-06 13:02:13.0	4	4		1	0	0	1	Identify GCF	9
3696626	2500lcumi	Unit REPRESENTING-FRACTIONS, Section REPRESENTING-FRACTIONS-4	POG4W-46-0	1	DivideRectangle	2006-12-13 13:12:55.0	2006-12-13 13:13:10.0	2006-12-13 13:13:10.0	2006-12-13 13:13:10.0	15	15		1	0	0	1	Identify number of equal groups from fraction	2
3697886	2500lcumi	Unit DIVIDING-MULTIPLE-WHOLES, Section DIVIDING-MULTIPLE-WHOLES-2	POWS2V06	1	Exercise1:Item2:3	2007-01-17 13:36:45.0	2007-01-17 13:36:49.0	2007-01-17 13:36:49.0	2007-01-17 13:36:49.0	4	4		1	0	0	1		
3699145	2500lcumi	Unit FRACTION-OPERATIONS-1, Section FRACTION-OPERATIONS-I-5	FRAC-OP0-301	1	6/8-5/8	2007-02-28 13:35:48.0	2007-02-28 13:35:55.0	2007-02-28 13:35:55.0	2007-02-28 13:36:19.0	31	31		1	1	0	3	[SkillRule: Perform rewrite fraction with common denominator; [Typein Skill: Rewrite fraction with common denominator]]~~[SkillRule: Select add/subtract terms; Combine like terms with same denom]	4~~8
3699496	2500lcumi	Unit MIXED-IMPROPER-FRACTIONS, Section MIXED-IMPROPER-FACTIONS-2	EQFRAC-I-07	1	Shape1:2	2007-03-14 13:36:19.0	2007-03-14 13:36:25.0	2007-03-14 13:36:25.0	2007-03-14 13:36:25.0	6	6		1	0	0	1		
3699901	2500lcumi	Unit ONE-STEP-EQUATIONS, Section ONE-STEP-EQUATIONS-7	EG24 -4 = -4y	1	row3-N-y	2007-06-13 13:05:47.0	2007-06-13 13:05:51.0	2007-06-13 13:05:56.0	2007-06-13 13:05:56.0	9		9	0	1	0	1		
3699993	2500lcumi	Unit PATTERNS-TWO-STEP, Section PATTERNS-TWO-STEP-1	DD196	1	R2C1	2007-06-13 13:36:37.0	2007-06-13 13:36:49.0	2007-06-13 13:36:49.0	2007-06-13 13:36:49.0	12	12		1	0	0	1	Identifying units	3
3700451	25045q8vg	Unit PICTURE-ALGEBRA-1, Section PICTURE-ALGEBRA-I-2	PICTALG2SU325	1	FirstAnswer	2006-12-06 13:22:29.0	2006-12-06 13:22:39.0	2006-12-06 13:22:39.0	2006-12-06 13:22:39.0	10	10		1	0	0	1	Enter quantity from diagram by reading	69
3701088	25045q8vg	Unit LCM, Section lcm-1	LCM-06-14	1	LCMCheckbox1:2	2007-01-10 13:12:25.0	2007-01-10 13:12:26.0	2007-01-10 13:12:26.0	2007-01-10 13:12:26.0	1	1		1	0	0	1	Identify number as common multiple	270
3702027	25045q8vg	Unit FRACTION-OPERATIONS-1, Section FRACTION-OPERATIONS-I-3	FRACOPS3A19-10	1	Fraction2:1	2007-04-25 13:18:52.0	2007-04-25 13:18:54.0	2007-04-25 13:18:54.0	2007-04-25 13:18:54.0	2	2		1	0	0	1		
3702172	25045q8vg	Unit ONE-STEP-EQUATIONS, Section ONE-STEP-EQUATIONS-2	EG21A-CONSTANT 7+x = -7	1	7+x-7 = -7-7	2007-05-23 13:08:20.0	2007-05-23 13:08:37.0	2007-05-23 13:14:22.0	2007-05-23 13:15:36.0	402		402	0	17	4	3	[SkillRule: Consolidate vars, no coeff; CLT]~~[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]	35~~1
3702937	2506so7r3	Unit PICTURE-ALGEBRA-1, Section PICTURE-ALGEBRA-I-2	PICTALG2SU037	1	InitialQuestion	2006-12-15 12:29:37.0	2006-12-15 12:30:40.0	2006-12-15 12:30:45.0	2006-12-15 12:30:45.0	64.667		64.667	0	1	0	1	Identify larger quantity -- subtraction	1
3703472	2506so7r3	Unit LCM, Section lcm-1	LCM-05-15	1	LCMFactor1:2	2007-01-17 13:18:35.0	2007-01-17 13:18:36.0	2007-01-17 13:18:36.0	2007-01-17 13:18:36.0	1	1		1	0	0	1	List consecutive multiples of a number	171
3704031	2506so7r3	Unit GCF, Section gcf-1	GCF-12-14	1	FactorPairBox:1:3	2007-01-31 13:27:35.0	2007-01-31 13:27:37.0	2007-01-31 13:27:37.0	2007-01-31 13:27:37.0	1	1		1	0	0	1		
3704225	2506so7r3	Unit REPRESENTING-FRACTIONS, Section REPRESENTING-FRACTIONS-2	POW2V07	1	Fraction	2007-02-07 13:48:05.0	2007-02-07 13:48:12.0	2007-02-07 13:48:32.0	2007-02-07 13:48:32.0	19		19	0	2	1	1	Identify Fraction using fraction shape	1
3704650	2506so7r3	Unit FRACTION-OPERATIONS-1, Section FRACTION-OPERATIONS-I-5	FRAC-OP0-359	1	1/3	2007-02-28 13:09:04.0	2007-02-28 13:09:16.0	2007-02-28 13:09:16.0	2007-02-28 13:09:16.0	12	12		1	0	0	1	[SkillRule: Perform simplify fraction; [Typein Skill: Simplify fraction]]	4
3705409	2506so7r3	Unit MIXED-IMPROPER-FRACTIONS, Section MIXED-IMPROPER-FACTIONS-3	FRAC-OP1-019	1	GeneralHelpGoalNode	2007-04-11 13:37:57.0	2007-04-11 13:37:59.0		2007-04-11 13:37:59.0	2		2	0	0	0	0		
3705834	2506so7r3	Unit ONE-STEP-EQUATIONS, Section ONE-STEP-EQUATIONS-7	Eg25 x/5 = -5	1	FinalAnswer	2007-06-13 13:09:48.0	2007-06-13 13:09:52.0	2007-06-13 13:09:52.0	2007-06-13 13:10:02.0	12	12		1	0	0	2	perform-mult-row2-sp~~perform-mult-r-sp	6~~6
3705891	2506so7r3	Unit PATTERNS-TWO-STEP, Section PATTERNS-TWO-STEP-1	DD188	1	GeneralHelpGoalNode	2007-06-13 13:28:13.0	2007-06-13 13:28:23.0		2007-06-13 13:36:29.0	39		39	0	0	0	0		
3706063	2507zhdnc	Unit PICTURE-ALGEBRA-1, Section PICTURE-ALGEBRA-I-2	PICTALG2SU037	1	Difference	2006-11-15 13:29:35.0	2006-11-15 13:29:39.0	2006-11-15 13:29:39.0	2006-11-15 13:29:39.0	4	4		1	0	0	1	Enter subtracted quantity in diagram	1
3706522	2507zhdnc	Unit LCM, Section lcm-1	LCM-06-14	1	LCMFactor2:6	2006-11-22 13:41:14.0	2006-11-22 13:41:20.0	2006-11-22 13:41:20.0	2006-11-22 13:41:20.0	6	6		1	0	0	1	List consecutive multiples of a number	188
3707313	2507zhdnc	Unit GCF, Section gcf-1	GCF-04-18	1	MorePairs2:2	2006-12-06 13:35:35.0	2006-12-06 13:35:37.0	2006-12-06 13:35:38.0	2006-12-06 13:35:38.0	3		3	0	1	0	1		
3707864	2507zhdnc	Unit REPRESENTING-FRACTIONS, Section REPRESENTING-FRACTIONS-3	POG3W-01-0	1	CountSecond	2007-01-10 13:29:13.0	2007-01-10 13:29:17.0	2007-01-10 13:29:17.0	2007-01-10 13:29:17.0	4	4		1	0	0	1	Identify number of desired items	2
3708479	2507zhdnc	Unit DIVIDING-MULTIPLE-WHOLES, Section DIVIDING-MULTIPLE-WHOLES-1	POWS1H11	1	Exercise1:Item4:8	2007-01-31 13:35:06.0	2007-01-31 13:35:09.0	2007-01-31 13:35:09.0	2007-01-31 13:35:09.0	3	3		1	0	0	1		
3708957	2507zhdnc	Unit FRACTION-OPERATIONS-1, Section FRACTION-OPERATIONS-I-5	FRAC-OP0-222	1	5/9-1/3	2007-02-28 13:07:23.0	2007-02-28 13:07:38.0	2007-02-28 13:07:38.0	2007-02-28 13:07:38.0	15	15		1	0	0	1	[SkillRule: Rewrite fraction with common denominator; Rewrite with common denom]	4
3709488	2507zhdnc	Unit MIXED-IMPROPER-FRACTIONS, Section MIXED-IMPROPER-FACTIONS-2	EQFRAC-I-31	1	Shape1:4	2007-03-21 13:18:23.0	2007-03-21 13:18:24.0	2007-03-21 13:18:24.0	2007-03-21 13:18:24.0	1	1		1	0	0	1		
3709886	2507zhdnc	Unit ONE-STEP-EQUATIONS, Section ONE-STEP-EQUATIONS-7	EG22 7 = -2+y	1	7 = -2+y	2007-05-23 13:29:01.0	2007-05-23 13:29:24.0	2007-05-23 13:29:24.0	2007-05-23 13:29:24.0	23	23		1	0	0	1	[SkillRule: Isolate negative; x+a=b, negative]	11
3709952	2507zhdnc	Unit PATTERNS-TWO-STEP, Section PATTERNS-TWO-STEP-1	DD183	2	GeneralHelpGoalNode	2007-06-06 13:01:56.0	2007-06-06 13:02:00.0		2007-06-06 13:09:36.0	26		26	0	0	0	0		
3710150	2509q26ju	Unit PICTURE-ALGEBRA-1, Section PICTURE-ALGEBRA-I-2	PICTALG2SU451	1	Label:1	2007-01-17 13:42:39.0	2007-01-17 13:43:11.0	2007-01-17 13:43:11.0	2007-01-17 13:43:11.0	10.667	10.667		1	0	0	1		
